,loss,mean_square_error,mean_absolute_error
0,0.1255512684583664,0.1255512684583664,0.24107812345027924
1,0.12752224504947662,0.12752224504947662,0.2511921226978302
2,0.13061943650245667,0.13061943650245667,0.2437514066696167
3,0.11163314431905746,0.11163314431905746,0.22264690697193146
4,0.1333007961511612,0.1333007961511612,0.24731791019439697
5,0.1352122277021408,0.1352122277021408,0.24235698580741882
6,0.1238928809762001,0.1238928809762001,0.2353011965751648
7,0.1336440145969391,0.1336440145969391,0.2394435554742813
8,0.13858552277088165,0.13858552277088165,0.2395741194486618
9,0.13255983591079712,0.13255983591079712,0.2501472234725952
10,0.1257058084011078,0.1257058084011078,0.22930029034614563
11,0.13822011649608612,0.13822011649608612,0.25393053889274597
12,0.2672642469406128,0.2672642469406128,0.3594032824039459
13,0.12179768085479736,0.12179768085479736,0.2341911941766739
14,0.11368533223867416,0.11368533223867416,0.22372210025787354
15,0.1544906347990036,0.1544906347990036,0.26160866022109985
16,0.137473925948143,0.137473925948143,0.2571769058704376
17,0.1424664407968521,0.1424664407968521,0.2629069685935974
18,0.2672642469406128,0.2672642469406128,0.3594032824039459
19,0.12623243033885956,0.12623243033885956,0.2442433387041092
20,0.13415265083312988,0.13415265083312988,0.2378310263156891
21,0.12173022329807281,0.12173022329807281,0.23031359910964966
22,0.13776099681854248,0.13776099681854248,0.24416659772396088
23,0.12287724018096924,0.12287724018096924,0.23731663823127747
24,0.14793218672275543,0.14793218672275543,0.2583487927913666
25,0.1377863883972168,0.1377863883972168,0.2511218190193176
26,0.13487106561660767,0.13487106561660767,0.2538134753704071
27,0.11449975520372391,0.11449975520372391,0.22626717388629913
28,0.16309617459774017,0.16309617459774017,0.2707330584526062
29,0.12208358198404312,0.12208358198404312,0.22615167498588562
Mean,0.1407970833281676,0.1407970833281676,0.25115866561730704
Standard Deviation,0.03499479770554437,0.03499479770554437,0.030804388510203895
